1024 102438
180 176 0.0017474475164219413
180 180 3.5830642820690413
180 213 0.04531355837239716
180 219 0.10002555832178575
180 228 0.22718712756090698
180 234 0.04924982046292451
180 242 0.25193627045894407
180 245 0.12922263632428962
180 258 0.11425914447028448
180 264 0.0014964479197116794
180 277 0.28881821449313705
180 285 0.0018461468166071267
180 315 0.0010062748364100145
180 329 0.04652392852827081
180 337 0.004119476145121493
180 341 0.09391244465034342
180 343 0.0824636333032697
180 361 0.014337347639648008
180 364 0.006764769138803276
180 373 0.029665616403329226
180 377 0.16849152396835623
180 378 1.7020607786958572e-05
180 383 0.19711602856427926
180 386 0.39828028238892704
180 392 0.5470299270128529
180 402 0.013980708463412794
180 403 1.3788767385075225
180 410 0.03118163424429476
180 413 0.207933726875288
180 421 0.07318571053830512
180 425 0.0006670733150868597
180 428 0.23639569606083166
180 459 0.09241292659174838
180 462 0.0138692248683747
180 481 0.16141799365480003
180 489 0.6617267446744327
180 496 0.1803798021389408
180 499 0.029251644247273185
180 501 0.22094340937635681
180 504 0.08705385191359548
180 515 0.0004813721256789323
180 523 0.7674253324445468
180 530 0.26020642993263066
180 557 4.028058960999644e-05
180 558 0.0012742705707731849
180 563 0.007542336206327749
180 567 0.02073666731504405
180 574 0.48069017232725625
180 588 0.0016866715863868514
180 605 0.1470905996973383
180 628 0.04246513466724972
180 630 0.28758015505790585
180 646 0.8348035885547661
180 648 0.12002933114542358
180 653 0.22918089259726984
180 656 0.019822581869321055
180 670 0.22812829873596804
180 671 0.08101406469812902
180 680 0.12158493591673662
180 681 0.009015188130672732
180 701 0.008184561050355959
180 742 0.0194067459778814
180 750 0.008261557767620751
180 783 0.5162864565631797
180 803 0.00011623939091143806
180 804 0.075327232043542
180 864 0.08956136525773029
180 874 0.10842040198817726
180 886 0.032583392709977455
180 887 0.011327158392407631
180 891 0.11194811181881886
180 901 0.026489699832500015
180 910 0.3937054710046264
180 919 3.86386310929379e-05
180 940 0.025897385861023862
180 949 0.04279102461909616
180 970 0.007747581200608799
180 996 0.01800613469364204
180 1009 0.4344712644733813
180 1023 0.03232196115589001
180 1024 0.3645613887945757
181 8 0.22354710046504683
181 29 0.17073584856441582
181 37 0.34869705375303955
181 48 0.01178301918962425
181 59 0.17772656249570784
181 65 0.16607040785977645
181 67 0.008435335192540661
181 72 0.22305936398535425
181 78 0.05522125737918107
181 95 0.003843570260328339
181 118 0.021100732054583814
181 119 0.003512197989027468
181 120 0.0010557431471905135
181 121 0.029419433207329333
181 122 0.029811669180941122
181 141 0.15573306971144057
181 150 0.012021259692602803
181 181 3.74312550907545
181 220 0.027800943573336314
181 227 0.1803900584607423
181 241 0.10839337251907259
181 242 8.444496702097075e-05
181 254 0.187300468487108
181 262 0.14128567554949203
181 263 0.000737584793958479
181 285 0.3922676947923741
181 291 0.028945125120337565
181 292 0.006700177024478052
181 300 0.005982363962806029
181 301 0.0074992148937774615
181 315 0.00033742705718759256
181 318 0.05842746457893093
181 326 0.2989731464400102
181 329 0.004108203964570366
181 330 0.015190538247891601
181 336 0.13213923023783194
181 363 0.010452175548391028
181 377 0.19973888514603114
181 378 0.08233361081428582
181 384 0.003472139671381953
181 392 0.024460756348498758
181 406 7.868216027873262e-05
181 408 0.5652592436340169
181 411 0.10140172401540225
181 421 0.15709963888270737
181 427 0.004198610720556758
181 442 0.13782100217612284
181 447 0.0007380057982996298
181 455 0.3255924319504967
181 459 0.24922491308679157
181 460 1.765046612257859e-05
181 473 0.5250712225018229
181 477 0.21247693225095984
181 482 0.06327201889799383
181 485 0.08647657355770277
181 486 0.21071655681567686
181 497 0.9655559124652261
181 519 0.00047229185512031533
181 521 0.4018581276203762
181 528 0.002685835277152278
181 531 0.03843910968951817
181 533 0.7745612701923011
181 534 0.10478094155075408
181 535 0.011462415961176909
181 540 0.018984611165353566
181 549 0.0012510253314211282
181 552 0.35909011689378795
181 553 0.34495775748041757
181 557 0.003403061348645519
181 564 0.2344067889966231
181 576 0.705207872718009
181 578 0.0315435254916295
181 581 0.12417014789750891
181 593 0.4586692120490365
181 594 0.013265563385712309
181 597 0.3081557690686143
181 607 0.01516819217928547
181 613 0.046357199756640495
181 617 0.08348649027978729
181 618 0.1035902295416262
181 620 0.20836926080896506
181 628 0.01433203196334241
181 630 0.04570191514012618
181 643 0.044127668621871986
181 652 0.32055015794593933
181 654 0.03121752400266853
181 661 0.00015125447625967146
181 670 0.09009698476475404
181 675 0.0013066410681087464
181 678 0.015210586173690407
181 680 0.04189701252051542
181 688 0.38590888462467626
181 691 0.29302353867226105
181 698 0.03861700965064155
181 701 0.0327318967009232
181 705 0.038086956855146376
181 709 0.0037167422185775388
181 724 0.377643427900206
181 730 0.02715503570767977
181 736 0.4850404760665766
181 737 0.011697541381173961
181 752 5.119871988361614e-05
181 779 0.15757259408706298
181 786 0.004013718732744857
181 792 0.008926311537185433
181 801 0.15099201473883056
181 804 0.43976881300631704
181 811 0.1682569566835246
181 813 0.7009629757160585
181 825 0.5337890599643252
181 831 0.006173816736262107
181 836 0.01897048966391021
181 847 0.03963642375548638
181 848 0.0008850968453960886
181 851 0.11618859853523732
181 860 0.005645609190533325
181 862 0.3149153020828234
181 864 0.0694871054707753
181 868 8.829229298585818e-06
181 871 0.15863061856358193
181 878 0.016153041453488916
181 884 0.414143837831262
181 886 0.3237312016079175
181 902 0.02292276460606987
181 909 0.0022844720466273075
181 918 0.45208430443886616
181 921 0.023836978233996817
181 930 0.4690015080318552
181 933 0.16596230873922224
181 953 0.0015081394697628993
181 954 0.011048226618497851
181 965 0.8588245030017903
181 974 0.11844734716896704
181 977 0.09296886494058679
181 983 0.01568491274961193
181 992 0.40757166853704424
181 994 0.24895117843431247
181 1016 0.05429990559152742
181 1019 0.00029409299540527055
181 1020 0.05179766532690063
182 6 0.03594667378328177
182 24 0.03815185581745421
182 41 0.11576490666423574
182 43 0.21479620882393116
182 46 0.17384595306561532
182 49 0.5932470309302582
182 64 0.0004521805779498176
182 76 0.2241592543529134
182 79 0.14887509486189016
182 84 0.34650244097164096
182 94 0.11450043693079814
182 108 0.007218720628066756
182 119 0.20808966207541937
182 146 0.191893304802746
182 157 0.036647950126629567
182 165 0.0969735712422884
182 173 0.004412925480839386
182 182 4.08396552362722
182 183 0.2884318135775238
182 197 0.11315318164118822
182 213 3.5426198802598565e-09
182 217 0.0032453428683896462
182 220 0.20334347223261687
182 257 0.13768334320438652
182 262 0.003445149399129934
182 264 0.270669342559029
182 266 0.05199418018917564
182 269 0.07190426903529416
182 276 3.272441570134888e-06
182 277 0.10023236802707358
182 280 6.418000764254193e-06
182 282 0.15791985807058878
182 283 0.007067533030489093
182 285 0.022087758437148174
182 287 0.041532307026911186
182 320 0.0059412699238714575
182 325 0.025538281023410818
182 327 0.0009769026796076828
182 330 0.04196005921020336
182 358 0.0008360735339168899
182 360 0.00950088223422605
182 362 0.2203544804130312
182 395 0.0059982006644341695
182 397 0.0441947386362761
182 398 0.04924253701519149
182 399 0.019690055332633127
182 404 0.4424233901663505
182 406 0.12897815777690483
182 411 0.026093303285311644
182 413 0.04084393934063973
182 420 1.4280473012931472e-05
182 421 2.073342716847366e-07
182 427 0.12151870842738048
182 428 0.017394805486797067
182 443 0.0012635933585707884
182 468 0.01352055598659806
182 478 4.079683016082258e-06
182 481 4.4813735592201614e-08
182 488 0.5479489666647219
182 495 0.2677547495403668
182 512 0.5337801177021401
182 513 0.8018952986610595
182 514 0.29179355789870987
182 516 0.02010913156807921
182 518 0.02439347251351228
182 519 0.021852161643023123
182 520 0.004667843252770088
182 524 0.26503690848778894
182 527 4.5211350410770846e-05
182 530 0.07311044268790658
182 534 4.352032412655669e-05
182 548 0.3929130462297486
182 556 0.004357567102298279
182 559 0.1540953412567091
182 561 0.2328402260242152
182 562 0.015789346287933624
182 572 0.08411640282188633
182 575 0.2937854719889103
182 582 0.5083716835641743
182 594 0.041347553626600725
182 601 0.0015744570340325123
182 602 0.1666331875766832
182 614 0.4313949431785459
182 617 4.983041950818462e-07
182 623 0.11731611795450735
182 628 0.3326999288473821
182 633 0.20105047527379655
182 639 7.336845877456606e-06
182 640 0.004632658110437847
182 649 2.2614801128746794e-06
182 658 0.04118578453188244
182 666 0.13292285571796694
182 672 0.0021079063034916187
182 685 0.13708195144523386
182 686 1.0597172240072557e-06
182 688 0.12161459816001177
182 689 0.15314390788234106
182 691 0.12188809671122267
182 725 0.36123600599825145
182 730 0.39643589346876246
182 737 0.0005047182812976386
182 739 0.18749529089855
182 749 0.003550859542075861
182 767 0.01838516076712173
182 770 0.018968270261234495
182 771 0.0001163590933811817
182 779 0.08760571394588688
182 780 0.06088039923081403
182 789 0.3393139287058416
182 794 0.06897795814340262
182 797 0.1060933968518069
182 846 0.052141068073615814
182 883 0.09733866030837782
182 884 0.2103354842859461
182 886 0.010373312522212599
182 897 0.2194102662340893
182 919 0.0712927327956071
182 927 0.08658481917277568
182 931 0.02073058372088523
182 940 0.0856586613638327
182 942 0.47952089999516767
182 945 0.028082808629470907
182 952 0.2616313709394292
182 962 1.2528064967574534e-06
182 972 0.1701560489662942
182 977 0.03646942871596125
182 981 0.29039605852500777
182 985 0.08929285306753645
182 1008 0.0027956651887169797
182 1011 0.082248471538573
182 1012 0.45775951913326
182 1015 1.858053154819936e-05
182 1018 0.29915914043440783
182 1024 1.911065640651626e-06
183 2 0.5137778824714756
183 23 0.12993965429269783
183 30 0.023557343443881728
183 35 0.02651958875060042
183 44 0.0011948795429499546
183 46 0.07177918035989625
183 50 0.32227951147087086
183 52 0.013047460101534776
183 55 0.24124557957596898
183 66 0.14289079151532977
183 77 0.09098842172738567
183 78 0.054177569353500196
183 83 0.09827326071130252
183 86 0.017352928011044256
183 89 0.044771992062026554
183 91 0.16530708569327468
183 93 0.01152203251330672
183 94 0.04756074277840733
183 108 0.003263044891958301
183 112 0.466438773906799
183 119 0.008363676827150513
183 129 0.0009020551998703457
183 130 0.0007337016317318436
183 138 0.009564779926936086
183 139 0.18133241522940916
183 142 0.003660375980269435
183 149 0.00012419510165841193
183 150 0.143193117489858
183 164 0.152983637166577
183 167 0.10418746561945531
183 168 0.04197841815295057
183 171 0.10747165750440137
183 172 0.005638270967044416
183 173 0.6819822254850457
183 178 0.11200458558423605
183 182 0.2884318135775238
183 183 2.4290747972148075
183 192 0.0057993846766264
183 193 0.06080836919291119
183 199 0.00028807345864060343
183 224 0.29123497672145576
183 230 0.04629804705262084
183 233 0.009848911131531714
183 236 0.00025399346272143673
183 247 8.891686821165345e-06
183 250 0.0034069630846604426
183 256 0.01655538404799486
183 262 0.0015572949457492405
183 264 4.039874908169208e-05
183 270 0.02702307306189799
183 276 0.19647732745385157
183 277 0.0030795962306844967
183 285 0.0015923028033974385
183 286 0.11755150098587482
183 298 0.000833031276925081
183 300 0.0010549926473928056
183 302 0.17854116705251294
183 307 0.0036090676550668776
183 308 0.012306315713137714
183 316 0.09807821726938433
183 326 0.05800696602467624
183 328 0.0010719246864261357
183 335 0.011925580170285636
183 340 0.013257923179089654
183 341 0.01290283151672264
183 344 0.012092614535313462
183 346 0.08766782944180877
183 361 0.006470224425953391
183 369 0.048864037612060235
183 370 0.01010841594529029
183 373 0.07924932192735373
183 374 0.0023787473097747944
183 377 0.09474213964172072
183 393 0.0006846083490480082
183 408 0.051991049811347556
183 411 0.011794835177359844
183 418 0.002110041777945573
183 420 0.0266389400613647
183 425 0.006865753838553294
183 426 0.26040096119948375
183 427 0.12336976376228088
183 435 0.0682008919345468
183 440 0.02146933422891404
183 443 0.0023990864506874096
183 444 0.0014982634794940789
183 454 0.11059953979243069
183 458 0.1397818307543511
183 459 1.0798437657206085e-05
183 463 0.21500687828275983
183 466 0.8399312578399549
183 468 0.007329667395306496
183 470 0.6588453660748232
183 475 0.029070442958073272
183 486 0.025014527084958552
183 488 0.02565686310071698
183 491 0.15630097295324794
183 494 0.01017963946288062
183 496 0.011757233025585479
183 501 0.021906260071160658
183 506 0.10329371307116582
183 512 0.4399951700197109
183 515 0.0520307676071427
183 518 0.5378416886714746
183 520 1.1318864819673289
183 521 0.19249646442704785
183 527 0.05146080865350734
183 535 0.02715597611047
183 539 0.045641409050130026
183 542 0.009084750871374376
183 545 0.046453603516646076
183 548 0.32387838521046436
183 551 0.036756988778327865
183 556 0.037151775061482525
183 561 0.19193029384080731
183 564 0.15095708828887475
183 569 0.0022261408318546482
183 570 0.08159360092495
183 579 0.2376081441983057
183 580 0.03185537416557138
183 585 0.015007332007820628
183 597 0.160841073952758
183 620 0.14108742432275878
183 622 0.08741424092274085
183 626 0.1536656765075335
183 630 0.47479416915067874
183 634 0.12699293495044098
183 640 0.0038187019811081295
183 651 0.003934677155399009
183 660 0.18093952625063145
183 662 0.006513176090085191
183 663 0.009029733322742884
183 666 0.01803903954692519
183 670 0.16241639489889487
183 681 0.08446490217071047
183 687 3.1791047730158565e-05
183 691 0.01726245262165428
183 692 0.0579403949738097
183 707 0.0034928607750734685
183 717 0.013325296956827166
183 718 0.00042443547200121873
183 725 0.2977605876855616
183 727 0.0008934772468341245
183 736 0.0046894718821162236
183 751 0.0005411313190593225
183 755 0.3406581637123328
183 756 0.2624263420877127
183 764 0.0889370616215361
183 778 0.029559414745158212
183 784 0.010038515813813948
183 788 0.019778282332464155
183 799 0.015938722401067733
183 802 0.16983294471955906
183 808 0.03644878145413066
183 811 0.014060347855231137
183 820 0.012409284776463667
183 821 0.000273670562863699
183 823 0.3682008778643179
183 824 0.045123259364509734
183 830 0.14693803585587203
183 837 0.005088916018176263
183 840 0.05212042765615019
183 843 0.05573359223780953
183 851 0.04946257094811708
183 855 0.01095614297308342
183 857 0.01931690324483369
183 863 0.0003908271615302269
183 864 0.0015120482076319479
183 865 0.011454226271808804
183 875 0.02780626966072617
183 887 0.09903421259353594
183 895 0.057225910079283626
183 897 0.011190175013772828
183 898 0.001059273448399194
183 903 0.011906439428136028
183 907 0.3160816064655903
183 910 0.015949412421013113
183 914 0.05583378023397188
183 915 0.1704303602787499
183 924 0.17989474917160053
183 927 0.015416432754241241
183 939 0.00421197398491507
183 945 0.35152191456646464
183 968 0.06712863995507079
183 977 0.016485107156186545
183 979 0.0013943348521142356
183 987 0.09738007442538095
183 990 0.0024002619676494327
183 991 0.17993094448838295
183 1002 0.05772589474975069
183 1003 0.012154869806468412
183 1009 0.0020851068437830697
183 1015 0.007708140230187616
183 1016 0.04812199350289834
184 4 0.015644051923805257
184 8 0.1666675677727732
184 23 0.015517475271987227
184 76 0.014889776081907944
184 109 0.001964975940771349
184 127 0.5319018256293725
184 130 0.08919136788111749
184 159 0.499509169442285
184 164 0.7033860477195276
184 166 0.03971419796552756
184 168 0.002357229629145981
184 184 2.5931606769589455
184 187 0.0006790808433354225
184 194 0.009961435894676744
184 195 0.03509374420187973
184 196 0.019804654451137816
184 203 0.0006844089699731829
184 241 0.1527449292663552
184 248 0.09186057230566344
184 257 0.02698405310053311
184 261 0.16667525512060122
184 269 0.01594246617864142
184 274 0.17911634544925636
184 279 0.08421821081393471
184 305 0.7021614861612593
184 346 0.585737175524674
184 349 1.0584234789708373
184 353 0.25604990095419117
184 363 0.011204989903664973
184 372 0.14181663337837994
184 381 0.0430178301713266
184 387 0.10767317765443873
184 391 0.01771628417267626
184 413 0.5545414911745056
184 416 0.01666338764791578
184 447 0.0576741534535512
184 450 0.11668171432133967
184 459 0.21696245875532508
184 463 0.0010129135044310712
184 471 0.07287074179566178
184 472 0.19316958367892145
184 501 0.012397404069033103
184 502 0.04901712664455038
184 503 0.009965115622802617
184 531 0.0013552905400585932
184 567 0.02431174805014181
184 570 0.006279066253586643
184 589 0.13449447168097647
184 592 0.20542818191522633
184 595 0.0003434884554711551
184 600 0.15717182431508384
184 623 0.001911988995259713
184 630 0.01738515572508447
184 632 0.5295246180677053
184 633 0.04831574530743057
184 645 0.05967713413513584
184 661 0.028067010117617034
184 684 0.04920348562480985
184 687 0.3407059153624557
184 704 0.010436361785179725
184 721 0.2687969765812343
184 732 0.01312235086422159
184 736 0.7586773298833409
184 750 2.9791699007279508e-05
184 762 0.16257433192944518
184 775 0.0007511646462508013
184 784 0.16899757952912556
184 802 0.15582487702641976
184 808 0.07399329550754948
184 820 0.1029792936091775
184 821 0.5175212532687795
184 831 0.005774816756109925
184 833 0.2333963638855135
184 839 0.03404222445696545
184 840 0.003023136023302025
184 847 0.00031638170758834465
184 848 0.001057093657410148
184 849 0.039087519676679096
184 867 0.08749371803915515
184 896 0.00011610016978927886
184 904 0.09609077454778482
184 907 0.13166628327889235
184 908 0.04369901378855763
184 930 0.13303917232106136
184 943 0.048755970242741656
184 944 0.01665269882365112
184 969 0.4370984346189957
184 974 0.05119540880651078
184 979 0.10894486652724138
184 991 0.001259308576184627
184 1001 0.6902099155545153
185 3 0.0037095785662734546
185 22 0.19710395350480397
185 24 0.0012012320421464513
185 40 0.13375357490932843
185 62 0.0020631125195118517
185 66 0.4877672646456362
185 89 0.005022225046399663
185 97 0.17706649294414492
185 108 0.02032650803984799
185 131 0.06161848189141981
185 136 0.013271303413425473
185 137 0.012388693346737393
185 146 0.0013236477208547648
185 155 0.2552904306586019
185 163 0.006766195282414246
185 172 0.04216373270760536
185 185 1.5497612194661508
185 188 0.2693339005040805
185 201 0.4932848128715673
185 209 0.19828903897422923
185 211 0.08683807348316626
185 217 0.03931355096253639
185 218 0.03248783295613693
185 232 0.028911130194766183
185 254 0.0026576904891077386
185 256 0.007181415917215483
185 272 0.004730613734601806
185 273 0.21643535116789844
185 275 0.14519134036458606
185 285 0.14868846452642207
185 287 0.00867779137276854
185 291 0.037551025805124316
185 301 0.47418008004628226
185 308 0.002158857844794679
185 325 0.21902574271364017
185 343 0.19305247430068753
185 356 0.06461720161465442
185 360 0.0004912788827688856
185 371 0.2991443392988209
185 384 0.19975541444675676
185 412 0.05787676818091625
185 415 0.00022481618038846187
185 420 0.007527324017649068
185 437 0.026285304188561964
185 463 0.2583428899600977
185 481 0.16651694640885095
185 498 0.08761631134871396
185 500 0.0005246460997227531
185 519 0.0038557759876821636
185 524 0.047568702432004534
185 531 0.00011772194704545546
185 544 0.06452303910656453
185 568 0.00037942838748258314
185 575 0.005495313898014525
185 579 0.0025436034734528357
185 584 0.07279986039228624
185 585 0.04512553208965229
185 589 0.005963811874952856
185 592 0.00015050992133146693
185 596 0.02217615037411562
185 608 0.0751681322206302
185 615 0.016775769637115558
185 619 0.13243085743527636
185 623 0.16394313539215052
185 629 0.0001516946106089683
185 652 0.1440332702661012
185 658 0.006939876294744663
185 693 0.00196218472005432
185 695 0.3248439537539
185 706 0.562530719103869
185 711 0.5114286966091707
185 717 0.06428516673324483
185 719 0.2822763765233306
185 730 0.1340965995268985
185 735 0.04475035346180165
185 737 0.3067553973037416
185 744 0.017727730788330183
185 746 0.4795126247519852
185 759 0.45143485906877245
185 773 0.004025379564590968
185 779 0.011158487239079879
185 796 0.016852459244994306
185 802 1.059914934357339e-05
185 830 0.0007022121029760152
185 838 0.01015145835073529
185 849 0.6060407077959866
185 850 0.35284910729302027
185 857 0.051722612535691145
185 890 0.0024321876210187674
185 903 0.09781576442615793
185 904 0.09649022807354626
185 924 0.06778123486551284
185 927 0.015529180760625054
185 952 0.021628622789366156
185 953 0.1497348274905499
185 968 0.0030490815985554426
185 977 0.3833524478242399
185 981 0.0030513664561990666
185 982 0.006499710969660753
185 983 0.36474570014798396
186 7 0.04236756311990288
186 19 0.013276307047411706
186 23 0.007796565715463909
186 40 0.028413929515448418
186 58 0.023654000066483893
186 64 0.00033140346082605253
186 71 0.4641367865025741
186 77 0.004289649348105965
186 79 0.15652805025537306
186 82 0.00042350041749744893
186 91 0.010584871153554845
186 92 0.007597560869813535
186 104 0.002475035093971156
186 113 6.008298880451052e-05
186 115 0.4144140064381842
186 144 0.03941913290631305
186 168 0.08043328207632912
186 178 0.15528837619855512
186 186 2.022929754028774
186 191 0.0260991571154827
186 192 0.03244256630463392
186 209 0.016651629737887152
186 246 0.024461080406823602
186 266 0.015057233434309421
186 299 0.2114863237445077
186 301 0.0015954891933722749
186 305 0.11351086697371432
186 345 0.028916166836366813
186 349 0.016897364050182762
186 380 0.008161526838665473
186 381 0.03526106406358011
186 397 0.1462716046990479
186 402 0.028538754090816344
186 412 0.001701262099124159
186 415 0.1429995750283922
186 419 0.01102364925914419
186 420 1.4654604153885498e-05
186 426 0.014085213293670438
186 429 0.016638571488925478
186 432 0.017392139577129293
186 434 0.026029405366277607
186 447 0.018415770736507454
186 462 0.1319914240678181
186 483 0.039190687444986445
186 484 0.030211397983211822
186 485 0.003831432034675876
186 492 0.022929896746105686
186 510 0.1530293106926634
186 558 0.4289583194018019
186 560 7.663676404646274e-07
186 568 0.008883921650524365
186 570 0.04195680853607018
186 578 0.30901331544654964
186 579 0.00755373334438646
186 581 0.012106795293286409
186 591 0.010934083380327217
186 594 5.257867779116681e-05
186 603 0.002581877173903279
186 611 0.04802796980729863
186 612 0.0006421283723530705
186 627 8.941176756518872e-05
186 634 0.012671355416935664
186 666 0.06750932516060269
186 675 0.05681484865540442
186 680 0.00021246892513866609
186 712 0.5157666120738205
186 714 0.004963998260134313
186 732 0.002140529156866594
186 733 0.6578950538900253
186 741 0.019417755615021685
186 750 0.005053387569884003
186 755 0.020497053149600278
186 766 0.0035807236750860457
186 771 0.07622372004946741
186 774 0.014165476881603764
186 785 0.006322439559513747
186 789 0.00027294519903544044
186 820 0.0017460109131372302
186 821 0.1409696573747532
186 822 0.6449274693139674
186 823 0.015795567956724217
186 829 0.5506574375197452
186 835 0.003371046674914763
186 838 0.0013408808415618658
186 852 0.4607466883726516
186 861 2.3496787564709716e-05
186 872 0.009836348861794287
186 882 0.170974974891335
186 898 0.07089433009995123
186 906 0.008899957486882585
186 927 0.0029077112718566525
186 928 0.025990391825442275
186 934 0.0005243034772686082
186 963 0.005642580840408671
186 967 0.011348000620826075
186 974 0.005807294784339507
186 995 0.0014456988463449046
186 998 0.045870383694642344
187 5 0.423001520092056
187 23 0.00017564227967001086
187 27 0.25290020039149375
187 55 0.30449898179374285
187 86 0.006806795123468776
187 98 0.00908605524045448
187 101 0.10454906398370238
187 106 0.02652110682463339
187 112 0.0016845598582420722
187 130 6.155123784022875e-05
187 139 0.44437728811644395
187 148 0.06677651620121636
187 151 0.006269867479837663
187 164 0.00023431205471272564
187 184 0.0006790808433354225
187 187 2.666291816856871
187 189 0.0012517071112675806
187 216 0.05218743637477207
187 223 0.0060053005436454965
187 232 0.11635481711820793
187 248 6.339326403942781e-05
187 252 0.6541918690115993
187 274 0.0003791486182305175
187 283 0.008728003284153713
187 304 0.00046022174180613656
187 305 0.00048456380548582146
187 319 3.94298569223904e-06
187 335 0.19123940410291126
187 337 0.062155508302900585
187 346 0.0004042190299249317
187 347 0.797750798514894
187 349 0.007633061978914173
187 350 1.3052498744220366e-06
187 351 0.0016266328500618384
187 356 0.0029587600054183554
187 366 0.003557891842525684
187 370 0.22886384819141076
187 413 0.0003826907920175902
187 421 0.01167923738205076
187 422 0.07607948001186259
187 429 0.06359200133853209
187 431 0.03170851751169531
187 436 0.005195951067473053
187 444 0.05303065244070663
187 454 0.0026659508436652573
187 459 0.00014972646141103805
187 468 0.0006253328296579383
187 481 0.0033636166966014994
187 498 0.35007331396486746
187 516 0.5000206567728843
187 524 0.00344868857761747
187 531 0.7899062205202183
187 546 0.0003793650477301213
187 561 0.010702069419487323
187 580 0.08633234089923297
187 592 0.04556968664212696
187 593 0.003876118916451224
187 600 0.29937552500793835
187 613 0.0005853572373920918
187 616 0.016182757424324595
187 625 0.0006555525604348813
187 630 1.1997549542578913e-05
187 647 0.0035510955977525625
187 662 0.0014531457181617992
187 675 0.05022638597681839
187 687 0.0002351222021619769
187 691 0.2355581900853365
187 712 0.5202292783631697
187 718 0.0009806809776066793
187 724 0.021863448106898515
187 725 1.2080267985356936e-05
187 732 9.055774771199917e-06
187 748 0.062110477910418994
187 768 3.9147232394066166e-05
187 769 0.004769253529084588
187 806 0.40619825280189203
187 808 0.02048792538310318
187 821 0.0003571430117517423
187 826 9.673153545960608e-05
187 861 0.2003327101807759
187 877 0.0004963124955463128
187 885 0.6791093732375151
187 891 0.24379032994073885
187 929 1.9623893229745733e-07
187 946 0.16920916207360712
187 961 0.0014225559100332647
187 975 0.006322405840908813
187 982 0.6180817892418018
187 991 0.1630243487205713
187 1003 0.9099079622309622
188 5 0.08535326117879001
188 70 0.030728948433648234
188 108 0.02618061229358491
188 111 0.07883758985249846
188 131 0.07936481668941936
188 136 0.01709348445961703
188 185 0.2693339005040805
188 188 0.614903400422
188 194 0.1937312636021064
188 200 0.0013378545874439892
188 209 0.25539696446014176
188 219 0.002813148677005922
188 253 0.07374764569705256
188 307 0.10863806007432938
188 365 0.01082572979158245
188 381 0.1532025728160885
188 387 0.017326893370870466
188 388 0.03740833028341103
188 425 0.01790909186295706
188 437 0.15382855201886586
188 446 0.04366211582482934
188 452 0.0846427178566694
188 458 0.0014601525676159242
188 463 0.2259858442167316
188 467 0.0033278108759969343
188 471 0.003554743108178834
188 479 0.00718537977378694
188 498 0.11285011048222615
188 512 0.0003517906505985483
188 519 0.01566849733100063
188 532 0.1322186229269141
188 589 0.007681410214874568
188 683 0.32958489295071286
188 727 0.010196348758202243
188 744 0.20336182928072766
188 790 0.18153371919507633
188 803 0.06399747985844365
188 804 0.24399040075309983
188 819 0.1702012123789245
188 839 0.05149204313943842
188 884 0.11421800091528253
188 913 0.00025973680498442774
188 983 0.46979371678628756
188 998 0.023368486862734652
188 1002 0.18989393837594115
189 41 0.05973022074391462
189 50 0.32840095902504
189 86 0.007315070400245525
189 94 0.4234252159144617
189 96 0.046808911697408744
189 136 0.306914430894727
189 157 0.18306093080536107
189 166 0.042380418136949996
189 187 0.0012517071112675806
189 189 2.9328074985847357
189 191 0.325957890079885
189 198 0.1894814334933914
189 205 0.013396162153393057
189 209 0.41078554418536956
189 212 0.09943721183536314
189 220 0.00020896226590897361
189 221 5.810327045776303e-05
189 243 9.494853788392574e-05
189 261 0.3788468301394632
189 268 0.004719664369702069
189 282 0.3881356681273804
189 293 0.37197251265762066
189 312 0.15047610936646208
189 363 0.008656146111281167
189 368 0.09337212852192653
189 369 0.17209176556725042
189 381 0.5292427021889606
189 384 0.046229636815265575
189 406 0.008830393983492196
189 431 0.13477099419129984
189 443 0.14275594712752224
189 446 0.7885067667874858
189 468 0.14344078574349287
189 474 0.0004458242763764654
189 491 0.0010420386597070953
189 499 0.002129378779586868
189 510 0.19613288122964606
189 532 0.32327895599941237
189 539 0.08206086308214745
189 555 0.3802405701352212
189 558 0.00032939715321834143
189 560 0.0010719062766587919
189 587 0.0039830069180010535
189 589 0.40769736953320396
189 593 0.04818737349906914
189 616 0.01739115217687121
189 617 0.15458059695362275
189 625 0.15509641021562884
189 630 0.5892779253774079
189 634 0.0620115863302993
189 635 0.005154356293437338
189 666 5.7414824517366156e-05
189 698 0.33455123445030915
189 713 0.6566112478323332
189 724 0.023496029951401695
189 731 0.060706227946085385
189 732 0.33456123579169667
189 740 0.007588297079023557
189 745 0.8415994283148414
189 757 0.2217634048914459
189 760 0.01624036331204984
189 772 0.4188430200309051
189 795 0.4829701457977817
189 800 0.10727181019228355
189 805 0.0023168225319239585
189 808 0.022017794544108776
189 811 0.8421241839414185
189 813 0.037469092637390504
189 820 0.7450877863417957
189 863 0.0009563961419924393
189 867 0.6233814328480702
189 896 0.04965247761150314
189 934 0.11440490669829578
189 936 0.16810468150979127
189 942 0.44864070886946694
189 984 0.19966382563260007
189 985 0.27812986976928794
189 988 0.033137924722683725
189 993 0.1178469128433498
189 994 0.032521909156486416
189 1010 0.04153298653909391
189 1013 0.004475919833585938
190 41 0.28148610034115634
190 46 0.33279652555978184
190 54 0.0007786268290183198
